# Two-year exponential half-life, and monthly interpolation
# Note: The exponential is a proxy for the environmental impact, the
# actual sulfate disspates more quickly than this timescale.
#
# Year    Volcanic
1865.7916666667 0.9565032354
1865.875    0.929273445
1865.9583333333 0.9028188339
1866.0416666667 0.8771173342
1866.125    0.8521475063
1866.2083333333 0.8278885209
1866.2916666667 0.8043201418
1866.375    0.7814227087
1866.4583333333 0.759177121
1866.5416666667 0.7375648221
1866.625    0.7165677833
1866.7083333333 0.6961684895
1866.7916666667 0.676349924
1866.875    0.6570955545
1866.9583333333 0.6383893196
1867.0416666667 0.6202156149
1867.125    0.6025592803
1867.2083333333 0.5854055872
1867.2916666667 0.5687402265
1867.375    0.5525492963
1867.4583333333 0.5368192904
1867.5416666667 0.5215370872
1867.625    0.5066899388
1867.7083333333 0.4922654598
1867.7916666667 0.4782516177
1867.875    0.4646367225
1867.9583333333 0.4514094169
1868.0416666667 0.4385586671
1868.125    0.4260737531
1868.2083333333 0.4139442605
1868.2916666667 0.4021600709
1868.375    0.3907113543
1868.4583333333 0.3795885605
1868.5416666667 0.368782411
1868.625    0.3582838917
1868.7083333333 0.3480842447
1868.7916666667 0.338174962
1868.875    0.3285477773
1868.9583333333 0.3191946598
1869.0416666667 0.3101078074
1869.125    0.3012796401
1869.2083333333 0.2927027936
1869.2916666667 0.2843701133
1869.375    0.2762746481
1869.4583333333 0.2684096452
1869.5416666667 0.2607685436
1869.625    0.2533449694
1869.7083333333 0.2461327299
1869.7916666667 0.2391258088
1869.875    0.2323183612
1869.9583333333 0.2257047085
1870.0416666667 0.2192793335
1870.125    0.2130368766
1870.2083333333 0.2069721302
1870.2916666667 0.2010800355
1870.375    0.1953556772
1870.4583333333 0.1897942803
1870.5416666667 0.1843912055
1870.625    0.1791419458
1870.7083333333 0.1740421224
1870.7916666667 0.169087481
1870.875    0.1642738886
1870.9583333333 0.1595973299
1871.0416666667 0.1550539037
1871.125    0.1506398201
1871.2083333333 0.1463513968
1871.2916666667 0.1421850566
1871.375    0.1381373241
1871.4583333333 0.1342048226
1871.5416666667 0.1303842718
1871.625    0.1266724847
1871.7083333333 0.1230663649
1871.7916666667 0.1195629044
1871.875    0.1161591806
1871.9583333333 0.1128523542
1872.0416666667 0.1096396668
1872.125    0.1065184383
1872.2083333333 0.1034860651
1872.2916666667 0.1005400177
1872.375    0.0976778386
1872.4583333333 0.0948971401
1872.5416666667 0.0921956028
1872.625    0.0895709729
1872.7083333333 0.0870210612
1872.7916666667 0.0845437405
1872.875    0.0821369443
1872.9583333333 0.079798665
1873.0416666667 0.0775269519
1873.125    0.07531991
1873.2083333333 0.0731756984
1873.2916666667 0.0710925283
1873.375    0.069068662
1873.4583333333 0.0671024113
1873.5416666667 0.0651921359
1873.625    0.0633362423
1873.7083333333 0.0615331825
1873.7916666667 0.0597814522
1873.875    0.0580795903
1873.9583333333 0.0564261771
1874.0416666667 0.0548198334
1874.125    0.0532592191
1874.2083333333 0.0517430326
1874.2916666667 0.0502700089
1874.375    0.0488389193
1874.4583333333 0.0474485701
1874.5416666667 0.0460978014
1874.625    0.0447854865
1874.7083333333 0.0435105306
1874.7916666667 0.0422718702
1874.875    0.0410684722
1874.9583333333 0.0398993325
1875.0416666667 0.0387634759
1875.125    0.037659955
1875.2083333333 0.0365878492
1875.2916666667 0.0355462642
1875.375    0.034534331
1875.4583333333 0.0335512056
1875.5416666667 0.032596068
1875.625    0.0316681212
1875.7083333333 0.0307665912
1875.7916666667 0.0298907261
1875.875    0.0290397952
1875.9583333333 0.0282130886
1876.0416666667 0.0274099167
1876.125    0.0266296096
1876.2083333333 0.0258715163
1876.2916666667 0.0251350044
1876.375    0.0244194596
1876.4583333333 0.023724285
1876.5416666667 0.0230489007
1876.625    0.0223927432
1876.7083333333 0.0217552653
1876.7916666667 0.0211359351
1876.875    0.0205342361
1876.9583333333 0.0199496662
1877.0416666667 0.019381738
1877.125    0.0188299775
1877.2083333333 0.0182939246
1877.2916666667 0.0177731321
1877.375    0.0172671655
1877.4583333333 0.0167756028
1877.5416666667 0.016298034
1877.625    0.0158340606
1877.7083333333 0.0153832956
1877.7916666667 0.0149453631
1877.875    0.0145198976
1877.9583333333 0.0141065443
1878.0416666667 0.0137049583
1878.125    0.0133148048
1878.2083333333 0.0129357581
1878.2916666667 0.0125675022
1878.375    0.0122097298
1878.4583333333 0.0118621425
1878.5416666667 0.0115244503
1878.625    0.0111963716
1878.7083333333 0.0108776326
1878.7916666667 0.0105679676
1878.875    0.010267118
1878.9583333333 0.0099748331
1879.0416666667 0.009690869
1879.125    0.0094149888
1879.2083333333 0.0091469623
1879.2916666667 0.008886566
1879.375    0.0086335828
1879.4583333333 0.0083878014
1879.5416666667 0.008149017
1879.625    0.0079170303
1879.7083333333 0.0076916478
1879.7916666667 0.0074726815
1879.875    0.0072599488
1879.9583333333 0.0070532721
1880.0416666667 0.0068524792
1880.125    0.0066574024
1880.2083333333 0.0064678791
1880.2916666667 0.0062837511
1880.375    0.0061048649
1880.4583333333 0.0059310713
1880.5416666667 0.0057622252
1880.625    0.0055981858
1880.7083333333 0.0054388163
1880.7916666667 0.0052839838
1880.875    0.005133559
1880.9583333333 0.0049874166
1881.0416666667 0.0048454345
1881.125    0.0047074944
1881.2083333333 0.0045734812
1881.2916666667 0.004443283
1881.375    0.0043167914
1881.4583333333 0.0041939007
1881.5416666667 0.0040745085
1881.625    0.0039585151
1881.7083333333 0.0038458239
1881.7916666667 0.0037363408
1881.875    0.0036299744
1881.9583333333 0.0035266361
1882.0416666667 0.0034262396
1882.125    0.0033287012
1882.2083333333 0.0032339395
1882.2916666667 0.0031418756
1882.375    0.0030524325
1882.4583333333 0.0029655356
1882.5416666667 0.0028811126
1882.625    0.0027990929
1882.7083333333 0.0027194082
1882.7916666667 0.0026419919
1882.875    0.0025667795
1882.9583333333 0.0024937083
1883.0416666667 0.0024227172
1883.125    0.0023537472
1883.2083333333 0.0022867406
1883.2916666667 0.0022216415
1883.375    0.0021583957
1883.4583333333 0.0020969504
1883.5416666667 21.5528731283
1883.625    20.9393046678
1883.7083333333 20.3432033103
1883.7916666667 19.7640718013
1883.875    19.2014270422
1883.9583333333 18.6547996873
1884.0416666667 18.123733752
1884.125    17.607786233
1884.2083333333 17.1065267384
1884.2916666667 16.6195371285
1884.375    16.1464111676
1884.4583333333 15.6867541843
1884.5416666667 15.2401827431
1884.625    14.8063243239
1884.7083333333 14.3848170117
1884.7916666667 13.9753091946
1884.875    13.57745927
1884.9583333333 13.1909353605
1885.0416666667 12.8154150364
1885.125    12.450585047
1885.2083333333 12.0961410593
1885.2916666667 11.7517874038
1885.375    11.4172368284
1885.4583333333 11.0922102585
1885.5416666667 10.7764365641
1885.625    10.4696523339
1885.7083333333 10.1716016551
1885.7916666667 9.8820359007
1885.875    9.6007135211
1885.9583333333 9.3273998436
1886.0416666667 9.061866876
1886.125    8.8038931165
1886.2083333333 8.5532633692
1886.2916666667 8.3097685643
1886.375    8.0732055838
1886.4583333333 7.8433770921
1886.5416666667 9.5199867568
1886.625    9.2489712136
1886.7083333333 8.9856709568
1886.7916666667 8.7298663472
1886.875    8.4813439983
1886.9583333333 8.2398965983
1887.0416666667 8.0053227371
1887.125    7.7774267383
1887.2083333333 7.5560184962
1887.2916666667 7.340913317
1887.375    7.1319317647
1887.4583333333 6.9288995116
1887.5416666667 6.7316471925
1887.625    6.5400102641
1887.7083333333 6.3538288671
1887.7916666667 6.172947693
1887.875    5.9972158548
1887.9583333333 5.8264867609
1888.0416666667 5.660617993
1888.125    5.4994711868
1888.2083333333 5.3429119175
1888.2916666667 5.1908095866
1888.375    5.0430373138
1888.4583333333 4.8994718308
1888.5416666667 4.7599933784
1888.625    4.6244856068
1888.7083333333 4.4928354784
1888.7916666667 4.3649331736
1888.875    4.2406719992
1888.9583333333 4.1199482992
1889.0416666667 4.0026613685
1889.125    3.8887133691
1889.2083333333 3.7780092481
1889.2916666667 3.6704566585
1889.375    3.5659658824
1889.4583333333 3.4644497558
1889.5416666667 3.3658235963
1889.625    3.2700051321
1889.7083333333 3.1769144335
1889.7916666667 3.0864738465
1889.875    2.9986079274
1889.9583333333 2.9132433805
1890.0416666667 2.8303089965
1890.125    2.7497355934
1890.2083333333 2.6714559587
1890.2916666667 2.5954047933
1890.375    2.5215186569
1890.4583333333 2.4497359154
1890.5416666667 2.3799966892
1890.625    2.3122428034
1890.7083333333 2.2464177392
1890.7916666667 2.1824665868
1890.875    2.1203359996
1890.9583333333 2.0599741496
1891.0416666667 2.0013306843
1891.125    1.9443566846
1891.2083333333 1.8890046241
1891.2916666667 1.8352283293
1891.375    1.7829829412
1891.4583333333 1.7322248779
1891.5416666667 1.6829117981
1891.625    1.635002566
1891.7083333333 1.5884572168
1891.7916666667 1.5432369232
1891.875    1.4993039637
1891.9583333333 1.4566216902
1892.0416666667 1.4151544982
1892.125    1.3748677967
1892.2083333333 1.3357279794
1892.2916666667 1.2977023966
1892.375    1.2607593285
1892.4583333333 1.2248679577
1892.5416666667 1.1899983446
1892.625    1.1561214017
1892.7083333333 1.1232088696
1892.7916666667 1.0912332934
1892.875    1.0601679998
1892.9583333333 1.0299870748
1893.0416666667 1.0006653421
1893.125    0.9721783423
1893.2083333333 0.944502312
1893.2916666667 0.9176141646
1893.375    0.8914914706
1893.4583333333 0.8661124389
1893.5416666667 0.8414558991
1893.625    0.817501283
1893.7083333333 0.7942286084
1893.7916666667 0.7716184616
1893.875    0.7496519819
1893.9583333333 0.7283108451
1894.0416666667 0.7075772491
1894.125    0.6874338984
1894.2083333333 0.6678639897
1894.2916666667 0.6488511983
1894.375    0.6303796642
1894.4583333333 0.6124339788
1894.5416666667 0.5949991723
1894.625    0.5780607008
1894.7083333333 0.5616044348
1894.7916666667 0.5456166467
1894.875    0.5300839999
1894.9583333333 0.5149935374
1895.0416666667 0.5003326711
1895.125    0.4860891711
1895.2083333333 0.472251156
1895.2916666667 0.4588070823
1895.375    0.4457457353
1895.4583333333 0.4330562195
1895.5416666667 0.4207279495
1895.625    0.4087506415
1895.7083333333 0.3971143042
1895.7916666667 0.3858092308
1895.875    0.3748259909
1895.9583333333 0.3641554226
1896.0416666667 0.3537886246
1896.125    0.3437169492
1896.2083333333 0.3339319948
1896.2916666667 0.3244255992
1896.375    0.3151898321
1896.4583333333 0.3062169894
1896.5416666667 0.2974995862
1896.625    0.2890303504
1896.7083333333 0.2808022174
1896.7916666667 0.2728083234
1896.875    0.2650419999
1896.9583333333 0.2574967687
1897.0416666667 0.2501663355
1897.125    0.2430445856
1897.2083333333 0.236125578
1897.2916666667 0.2294035412
1897.375    0.2228728676
1897.4583333333 0.2165281097
1897.5416666667 0.2103639748
1897.625    0.2043753208
1897.7083333333 0.1985571521
1897.7916666667 0.1929046154
1897.875    0.1874129955
1897.9583333333 0.1820777113
1898.0416666667 0.1768943123
1898.125    0.1718584746
1898.2083333333 0.1669659974
1898.2916666667 0.1622127996
1898.375    0.1575949161
1898.4583333333 0.1531084947
1898.5416666667 0.1487497931
1898.625    0.1445151752
1898.7083333333 0.1404011087
1898.7916666667 0.1364041617
1898.875    0.132521
1898.9583333333 0.1287483843
1899.0416666667 0.1250831678
1899.125    0.1215222928
1899.2083333333 0.118062789
1899.2916666667 0.1147017706
1899.375    0.1114364338
1899.4583333333 0.1082640549
1899.5416666667 0.1051819874
1899.625    0.1021876604
1899.7083333333 0.099278576
1899.7916666667 0.0964523077
1899.875    0.0937064977
1899.9583333333 0.0910388556
1900.0416666667 0.0884471561
1900.125    0.0859292373
1900.2083333333 0.0834829987
1900.2916666667 0.0811063998
1900.375    0.078797458
1900.4583333333 0.0765542474
1900.5416666667 0.0743748965
1900.625    0.0722575876
1900.7083333333 0.0702005544
1900.7916666667 0.0682020808
1900.875    0.0662605
1900.9583333333 0.0643741922
1901.0416666667 0.0625415839
1901.125    0.0607611464
1901.2083333333 0.0590313945
1901.2916666667 0.0573508853
1901.375    0.0557182169
1901.4583333333 0.0541320274
1901.5416666667 0.0525909937
1901.625    0.0510938302
1901.7083333333 0.049639288
1901.7916666667 0.0482261539
1901.875    0.0468532489
1901.9583333333 0.0455194278
1902.0416666667 0.0442235781
1902.125    0.0429646186
1902.2083333333 0.0417414994
1902.2916666667 0.0405531999
1902.375    0.039398729
1902.4583333333 0.0382771237
1902.5416666667 3.7577506109
1902.625    3.6507747454
1902.7083333333 3.5468442751
1902.7916666667 3.4458725036
1902.875    3.3477752024
1902.9583333333 3.2524705409
1903.0416666667 3.1598790181
1903.125    3.0699233963
1903.2083333333 2.9825286364
1903.2916666667 2.8976218357
1903.375    2.8151321667
1903.4583333333 2.7349908186
1903.5416666667 2.657130939
1903.625    2.5814875791
1903.7083333333 2.5079976387
1903.7916666667 2.4365998144
1903.875    2.3672345475
1903.9583333333 2.2998439751
1904.0416666667 2.2343718815
1904.125    2.1707636512
1904.2083333333 2.1089662239
1904.2916666667 2.0489280493
1904.375    1.990599045
1904.4583333333 1.9339305543
1904.5416666667 1.8788753055
1904.625    1.8253873727
1904.7083333333 1.7734221376
1904.7916666667 1.7229362518
1904.875    1.6738876012
1904.9583333333 1.6262352704
1905.0416666667 1.5799395091
1905.125    1.5349616981
1905.2083333333 1.4912643182
1905.2916666667 1.4488109178
1905.375    1.4075660834
1905.4583333333 1.3674954093
1905.5416666667 1.3285654695
1905.625    1.2907437895
1905.7083333333 1.2539988194
1905.7916666667 1.2182999072
1905.875    1.1836172737
1905.9583333333 1.1499219875
1906.0416666667 1.1171859407
1906.125    1.0853818256
1906.2083333333 1.0544831119
1906.2916666667 1.0244640247
1906.375    0.9952995225
1906.4583333333 0.9669652771
1906.5416666667 0.9394376527
1906.625    0.9126936863
1906.7083333333 0.8867110688
1906.7916666667 0.8614681259
1906.875    0.8369438006
1906.9583333333 0.8131176352
1907.0416666667 0.7899697545
1907.125    0.7674808491
1907.2083333333 0.7456321591
1907.2916666667 0.7244054589
1907.375    0.7037830417
1907.4583333333 0.6837477046
1907.5416666667 0.6642827347
1907.625    0.6453718948
1907.7083333333 0.6269994097
1907.7916666667 0.6091499536
1907.875    0.5918086369
1907.9583333333 0.5749609938
1908.0416666667 0.5585929704
1908.125    0.5426909128
1908.2083333333 0.527241556
1908.2916666667 0.5122320123
1908.375    0.4976497613
1908.4583333333 0.4834826386
1908.5416666667 0.4697188264
1908.625    0.4563468432
1908.7083333333 0.4433555344
1908.7916666667 0.4307340629
1908.875    0.4184719003
1908.9583333333 0.4065588176
1909.0416666667 0.3949848773
1909.125    0.3837404245
1909.2083333333 0.3728160795
1909.2916666667 0.3622027295
1909.375    0.3518915208
1909.4583333333 0.3418738523
1909.5416666667 0.3321413674
1909.625    0.3226859474
1909.7083333333 0.3134997048
1909.7916666667 0.3045749768
1909.875    0.2959043184
1909.9583333333 0.2874804969
1910.0416666667 0.2792964852
1910.125    0.2713454564
1910.2083333333 0.263620778
1910.2916666667 0.2561160062
1910.375    0.2488248806
1910.4583333333 0.2417413193
1910.5416666667 0.2348594132
1910.625    0.2281734216
1910.7083333333 0.2216777672
1910.7916666667 0.2153670315
1910.875    0.2092359501
1910.9583333333 0.2032794088
1911.0416666667 0.1974924386
1911.125    0.1918702123
1911.2083333333 0.1864080398
1911.2916666667 0.1811013647
1911.375    0.1759457604
1911.4583333333 0.1709369262
1911.5416666667 0.1660706837
1911.625    0.1613429737
1911.7083333333 0.1567498524
1911.7916666667 0.1522874884
1911.875    0.1479521592
1911.9583333333 0.1437402484
1912.0416666667 0.1396482426
1912.125    0.1356727282
1912.2083333333 0.131810389
1912.2916666667 0.1280580031
1912.375    0.1244124403
1912.4583333333 0.1208706596
1912.5416666667 11.0037248968
1912.625    10.6904702089
1912.7083333333 10.3861332739
1912.7916666667 10.0904602207
1912.875    9.8032044053
1912.9583333333 9.5241262055
1913.0416666667 9.2529928202
1913.125    8.9895780761
1913.2083333333 8.7336622384
1913.2916666667 8.4850318278
1913.375    8.2434794425
1913.4583333333 8.0088035846
1913.5416666667 7.7808084929
1913.625    7.5593039788
1913.7083333333 7.3441052683
1913.7916666667 7.1350328473
1913.875    6.9319123124
1913.9583333333 6.7345742248
1914.0416666667 6.5428539694
1914.125    6.3565916176
1914.2083333333 6.1756317934
1914.2916666667 5.9998235441
1914.375    5.8290202143
1914.4583333333 5.6630793239
1914.5416666667 5.5018624484
1914.625    5.3452351045
1914.7083333333 5.193066637
1914.7916666667 5.0452301103
1914.875    4.9016022027
1914.9583333333 4.7620631027
1915.0416666667 4.6264964101
1915.125    4.494789038
1915.2083333333 4.3668311192
1915.2916666667 4.2425159139
1915.375    4.1217397212
1915.4583333333 4.0044017923
1915.5416666667 3.8904042464
1915.625    3.7796519894
1915.7083333333 3.6720526341
1915.7916666667 3.5675164237
1915.875    3.4659561562
1915.9583333333 3.3672871124
1916.0416666667 3.2714269847
1916.125    3.1782958088
1916.2083333333 3.0878158967
1916.2916666667 2.999911772
1916.375    2.9145101072
1916.4583333333 2.8315396619
1916.5416666667 2.7509312242
1916.625    2.6726175522
1916.7083333333 2.5965333185
1916.7916666667 2.5226150552
1916.875    2.4508011013
1916.9583333333 2.3810315514
1917.0416666667 2.313248205
1917.125    2.247394519
1917.2083333333 2.1834155596
1917.2916666667 2.121257957
1917.375    2.0608698606
1917.4583333333 2.0022008961
1917.5416666667 1.9452021232
1917.625    1.8898259947
1917.7083333333 1.8360263171
1917.7916666667 1.7837582118
1917.875    1.7329780781
1917.9583333333 1.6836435562
1918.0416666667 1.6357134924
1918.125    1.5891479044
1918.2083333333 1.5439079483
1918.2916666667 1.499955886
1918.375    1.4572550536
1918.4583333333 1.415769831
1918.5416666667 1.3754656121
1918.625    1.3363087761
1918.7083333333 1.2982666592
1918.7916666667 1.2613075276
1918.875    1.2254005507
1918.9583333333 1.1905157757
1919.0416666667 1.1566241025
1919.125    1.1236972595
1919.2083333333 1.0917077798
1919.2916666667 1.0606289785
1919.375    1.0304349303
1919.4583333333 1.0011004481
1919.5416666667 0.9726010616
1919.625    0.9449129974
1919.7083333333 0.9180131585
1919.7916666667 0.8918791059
1919.875    0.866489039
1919.9583333333 0.8418217781
1920.0416666667 0.8178567462
1920.125    0.7945739522
1920.2083333333 0.7719539742
1920.2916666667 0.749977943
1920.375    0.7286275268
1920.4583333333 0.7078849155
1920.5416666667 0.6877328061
1920.625    0.6681543881
1920.7083333333 0.6491333296
1920.7916666667 0.6306537638
1920.875    0.6127002753
1920.9583333333 0.5952578878
1921.0416666667 0.5783120513
1921.125    0.5618486298
1921.2083333333 0.5458538899
1921.2916666667 0.5303144892
1921.375    0.5152174652
1921.4583333333 0.500550224
1921.5416666667 0.4863005308
1921.625    0.4724564987
1921.7083333333 0.4590065793
1921.7916666667 0.445939553
1921.875    0.4332445195
1921.9583333333 0.420910889
1922.0416666667 0.4089283731
1922.125    0.3972869761
1922.2083333333 0.3859769871
1922.2916666667 0.3749889715
1922.375    0.3643137634
1922.4583333333 0.3539424577
1922.5416666667 0.343866403
1922.625    0.334077194
1922.7083333333 0.3245666648
1922.7916666667 0.3153268819
1922.875    0.3063501377
1922.9583333333 0.2976289439
1923.0416666667 0.2891560256
1923.125    0.2809243149
1923.2083333333 0.2729269449
1923.2916666667 0.2651572446
1923.375    0.2576087326
1923.4583333333 0.250275112
1923.5416666667 0.2431502654
1923.625    0.2362282493
1923.7083333333 0.2295032896
1923.7916666667 0.2229697765
1923.875    0.2166222598
1923.9583333333 0.2104554445
1924.0416666667 0.2044641865
1924.125    0.198643488
1924.2083333333 0.1929884935
1924.2916666667 0.1874944858
1924.375    0.1821568817
1924.4583333333 0.1769712289
1924.5416666667 0.1719332015
1924.625    0.167038597
1924.7083333333 0.1622833324
1924.7916666667 0.1576634409
1924.875    0.1531750688
1924.9583333333 0.148814472
1925.0416666667 0.1445780128
1925.125    0.1404621574
1925.2083333333 0.1364634725
1925.2916666667 0.1325786223
1925.375    0.1288043663
1925.4583333333 0.125137556
1925.5416666667 11.1143416616
1925.625    10.7979379292
1925.7083333333 10.4905415968
1925.7916666667 10.1918962413
1925.875    9.9017527393
1925.9583333333 9.6198690597
1926.0416666667 9.3460100612
1926.125    9.0799472968
1926.2083333333 8.8214588228
1926.2916666667 8.5703290139
1926.375    8.3263483832
1926.4583333333 8.0893134075
1926.5416666667 7.8590263574
1926.625    7.6352951326
1926.7083333333 7.4179331014
1926.7916666667 7.2067589454
1926.875    7.0015965076
1926.9583333333 6.8022746462
1927.0416666667 6.6086270913
1927.125    6.4204923064
1927.2083333333 6.2377133536
1927.2916666667 6.0601377628
1927.375    5.8876174043
1927.4583333333 5.7200083656
1927.5416666667 5.5571708308
1927.625    5.3989689646
1927.7083333333 5.2452707984
1927.7916666667 5.0959481206
1927.875    4.9508763697
1927.9583333333 4.8099345298
1928.0416666667 4.6730050306
1928.125    4.5399736484
1928.2083333333 4.4107294114
1928.2916666667 4.285164507
1928.375    4.1631741916
1928.4583333333 4.0446567037
1928.5416666667 3.9295131787
1928.625    3.8176475663
1928.7083333333 3.7089665507
1928.7916666667 3.6033794727
1928.875    3.5007982538
1928.9583333333 3.4011373231
1929.0416666667 3.3043135457
1929.125    3.2102461532
1929.2083333333 3.1188566768
1929.2916666667 3.0300688814
1929.375    2.9438087022
1929.4583333333 2.8600041828
1929.5416666667 2.7785854154
1929.625    2.6994844823
1929.7083333333 2.6226353992
1929.7916666667 2.5479740603
1929.875    2.4754381848
1929.9583333333 2.4049672649
1930.0416666667 2.3365025153
1930.125    2.2699868242
1930.2083333333 2.2053647057
1930.2916666667 2.1425822535
1930.375    2.0815870958
1930.4583333333 2.0223283519
1930.5416666667 1.9647565893
1930.625    1.9088237831
1930.7083333333 1.8544832754
1930.7916666667 1.8016897363
1930.875    1.7503991269
1930.9583333333 1.7005686616
1931.0416666667 1.6521567728
1931.125    1.6051230766
1931.2083333333 1.5594283384
1931.2916666667 1.5150344407
1931.375    1.4719043511
1931.4583333333 1.4300020914
1931.5416666667 1.3892927077
1931.625    1.3497422411
1931.7083333333 1.3113176996
1931.7916666667 1.2739870302
1931.875    1.2377190924
1931.9583333333 1.2024836325
1932.0416666667 1.1682512576
1932.125    1.1349934121
1932.2083333333 1.1026823529
1932.2916666667 1.0712911267
1932.375    1.0407935479
1932.4583333333 1.0111641759
1932.5416666667 0.9823782947
1932.625    0.9544118916
1932.7083333333 0.9272416377
1932.7916666667 0.9008448682
1932.875    0.8751995635
1932.9583333333 0.8502843308
1933.0416666667 0.8260783864
1933.125    0.8025615383
1933.2083333333 0.7797141692
1933.2916666667 0.7575172203
1933.375    0.7359521755
1933.4583333333 0.7150010457
1933.5416666667 0.6946463539
1933.625    0.6748711206
1933.7083333333 0.6556588498
1933.7916666667 0.6369935151
1933.875    0.6188595462
1933.9583333333 0.6012418162
1934.0416666667 0.5841256288
1934.125    0.567496706
1934.2083333333 0.5513411764
1934.2916666667 0.5356455634
1934.375    0.520396774
1934.4583333333 0.505582088
1934.5416666667 0.4911891473
1934.625    0.4772059458
1934.7083333333 0.4636208188
1934.7916666667 0.4504224341
1934.875    0.4375997817
1934.9583333333 0.4251421654
1935.0416666667 0.4130391932
1935.125    0.4012807691
1935.2083333333 0.3898570846
1935.2916666667 0.3787586102
1935.375    0.3679760878
1935.4583333333 0.3575005228
1935.5416666667 0.3473231769
1935.625    0.3374355603
1935.7083333333 0.3278294249
1935.7916666667 0.3184967575
1935.875    0.3094297731
1935.9583333333 0.3006209081
1936.0416666667 0.2920628144
1936.125    0.283748353
1936.2083333333 0.2756705882
1936.2916666667 0.2678227817
1936.375    0.260198387
1936.4583333333 0.252791044
1936.5416666667 0.2455945737
1936.625    0.2386029729
1936.7083333333 0.2318104094
1936.7916666667 0.225211217
1936.875    0.2187998909
1936.9583333333 0.2125710827
1937.0416666667 0.2065195966
1937.125    0.2006403846
1937.2083333333 0.1949285423
1937.2916666667 0.1893793051
1937.375    0.1839880439
1937.4583333333 0.1787502614
1937.5416666667 0.1736615885
1937.625    0.1687177801
1937.7083333333 0.1639147125
1937.7916666667 0.1592483788
1937.875    0.1547148866
1937.9583333333 0.1503104541
1938.0416666667 0.1460314072
1938.125    0.1418741765
1938.2083333333 0.1378352941
1938.2916666667 0.1339113908
1938.375    0.1300991935
1938.4583333333 0.126395522
1938.5416666667 0.1227972868
1938.625    0.1193014864
1938.7083333333 0.1159052047
1938.7916666667 0.1126056085
1938.875    0.1093999454
1938.9583333333 0.1062855413
1939.0416666667 0.1032597983
1939.125    0.1003201923
1939.2083333333 0.0974642711
1939.2916666667 0.0946896525
1939.375    0.0919940219
1939.4583333333 0.0893751307
1939.5416666667 0.0868307942
1939.625    0.0843588901
1939.7083333333 0.0819573562
1939.7916666667 0.0796241894
1939.875    0.0773574433
1939.9583333333 0.075155227
1940.0416666667 0.0730157036
1940.125    0.0709370883
1940.2083333333 0.0689176471
1940.2916666667 0.0669556954
1940.375    0.0650495967
1940.4583333333 0.063197761
1940.5416666667 0.0613986434
1940.625    0.0596507432
1940.7083333333 0.0579526024
1940.7916666667 0.0563028043
1940.875    0.0546999727
1940.9583333333 0.0531427707
1941.0416666667 0.0516298992
1941.125    0.0501600961
1941.2083333333 0.0487321356
1941.2916666667 0.0473448263
1941.375    0.045997011
1941.4583333333 0.0446875654
1941.5416666667 0.0434153971
1941.625    0.042179445
1941.7083333333 0.0409786781
1941.7916666667 0.0398120947
1941.875    0.0386787216
1941.9583333333 0.0375776135
1942.0416666667 0.0365078518
1942.125    0.0354685441
1942.2083333333 0.0344588235
1942.2916666667 0.0334778477
1942.375    0.0325247984
1942.4583333333 0.0315988805
1942.5416666667 0.0306993217
1942.625    0.0298253716
1942.7083333333 0.0289763012
1942.7916666667 0.0281514021
1942.875    0.0273499864
1942.9583333333 0.0265713853
1943.0416666667 0.0258149496
1943.125    0.0250800481
1943.2083333333 0.0243660678
1943.2916666667 0.0236724131
1943.375    0.0229985055
1943.4583333333 0.0223437827
1943.5416666667 6.5369118717
1943.625    6.3508186798
1943.7083333333 6.1700231999
1943.7916666667 5.9943746164
1943.875    5.8237264071
1943.9583333333 5.657936221
1944.0416666667 5.4968657597
1944.125    5.3403806618
1944.2083333333 5.1883503909
1944.2916666667 5.0406481266
1944.375    4.8971506591
1944.4583333333 4.757738286
1944.5416666667 4.6222947125
1944.625    4.4907069546
1944.7083333333 4.3628652448
1944.7916666667 4.2386629402
1944.875    4.1179964342
1944.9583333333 4.0007650694
1945.0416666667 3.886871054
1945.125    3.7762193801
1945.2083333333 3.6687177445
1945.2916666667 3.5642764719
1945.375    3.4628084396
1945.4583333333 3.3642290051
1945.5416666667 3.2684559358
1945.625    3.1754093399
1945.7083333333 3.0850116
1945.7916666667 2.9971873082
1945.875    2.9118632035
1945.9583333333 2.8289681105
1946.0416666667 2.7484328799
1946.125    2.6701903309
1946.2083333333 2.5941751954
1946.2916666667 2.5203240633
1946.375    2.4485753296
1946.4583333333 2.378869143
1946.5416666667 2.3111473562
1946.625    2.2453534773
1946.7083333333 2.1814326224
1946.7916666667 2.1193314701
1946.875    2.0589982171
1946.9583333333 2.0003825347
1947.0416666667 1.943435527
1947.125    1.88810969
1947.2083333333 1.8343588723
1947.2916666667 1.782138236
1947.375    1.7314042198
1947.4583333333 1.6821145026
1947.5416666667 1.6342279679
1947.625    1.58770467
1947.7083333333 1.5425058
1947.7916666667 1.4985936541
1947.875    1.4559316018
1947.9583333333 1.4144840553
1948.0416666667 1.3742164399
1948.125    1.3350951655
1948.2083333333 1.2970875977
1948.2916666667 1.2601620317
1948.375    1.2242876648
1948.4583333333 1.1894345715
1948.5416666667 1.1555736781
1948.625    1.1226767386
1948.7083333333 1.0907163112
1948.7916666667 1.0596657351
1948.875    1.0294991086
1948.9583333333 1.0001912673
1949.0416666667 0.9717177635
1949.125    0.944054845
